TransactionID,CustomerID,Date,TransactionType,Amount,Discount,Tax,ShippingCost,Total,PaymentMethod,Status,Region,SourceDate
221392d9-2a00-403e-8b6e-945482deaffb,ffdc3e24-c0a9-4ab9-b426-d6319b7a69cc,2023-12-25,Chargeback,3670.49,649.87,239.09,242.8,3502.51,Credit Card,Completed,West,2025
7fa1d66b-18f5-4446-83ce-0fcb4665f861,a280fd55-56d6-41eb-b71a-c0495829c75f,2024-01-19,Sale,3764.63,876.45,72.6,55.4,3016.18,Credit Card,Failed,West,2025
8a0761bc-1fd8-4cd1-b4dd-53070b30bc62,8f9f3f8b-d5c4-4f4e-b865-8c08fd78a7da,2023-09-13,Chargeback,7802.85,386.43,343.4,151.06,7910.88,Wire Transfer,Pending,East,2025
d4448baf-a74a-4aa7-87fb-59dfccfbd7ba,f37272a8-c771-4a1b-bf97-1338d239927f,2024-06-03,Refund,4920.19,769.25,470.34,66.43,4687.71,Debit Card,Pending,North,2025
da12cb70-3920-40ba-bc09-ce06f2422ab7,f63f16c2-e7b3-4916-a937-3e4a0860157b,2024-05-01,Chargeback,8854.7,158.91,286.23,113.42,9095.44,Credit Card,Completed,South,2025
3d1229fb-187e-4a61-8907-0276a07723ed,d9a6a33c-d268-43b2-ada5-e4c5c88e84aa,2023-10-22,Refund,5921.85,701.19,49.35,256.04,5526.05,Pix,Failed,West,2025
4698e317-ad0c-454e-be00-752b7e9297dc,83906265-e4de-4cb0-a25b-0556d82ac958,2023-11-05,Chargeback,2444.42,750.66,27.38,267.43,1988.57,Wire Transfer,Completed,West,2025
3962e1e8-08f0-42ed-81e7-e48735a92ca8,74504c2f-dc63-4729-9682-9d05048b20a2,2024-08-13,Sale,5704.3,443.0,397.94,299.0,5958.24,Wire Transfer,Pending,West,2025
0f2ce5b9-e850-4d62-a3c4-3ca8fca98c13,f92100a7-ad8d-4b7a-94a6-82017f442468,2024-06-24,Chargeback,89.82,793.62,313.04,283.17,-107.59,Wire Transfer,Pending,West,2025
aae5d356-bd25-4429-9765-8e13d6f1d320,90642a4e-2144-4515-aba5-8bb606d827c7,2024-10-14,Sale,3158.35,557.1,461.33,201.38,3263.96,Credit Card,Failed,West,2025
550415c6-2baa-4128-92ef-e88b7916123e,ea074ea4-de17-4e5e-9ce4-0b0f4bd3ccd0,2023-12-11,Sale,2119.13,936.27,273.63,129.52,1586.01,Pix,Pending,East,2025
1743faf6-a39d-41fc-8e8d-80e4b50bae6d,62f68e6e-bfb7-4e77-a22e-56400489f607,2025-05-25,Refund,6559.17,112.47,31.2,17.31,6495.21,Pix,Failed,North,2025
3ef533ce-3914-442b-b925-ac0a7f7dec7c,49489011-9246-4cab-8226-88e0a91929b2,2025-05-20,Sale,1403.58,130.82,201.84,182.45,1657.05,Pix,Failed,East,2025
1d7ef839-8543-4556-98f0-c728ebf6c7d4,c6e5de42-3924-4773-b46f-d34244780494,2024-04-16,Sale,2936.47,842.43,329.0,63.2,2486.24,Wire Transfer,Pending,South,2025
29cd84db-8036-4f61-a893-d5df3b8e7124,470f0572-36ab-458a-aabc-f9095d6089ea,2025-07-04,Refund,3346.52,842.36,192.44,255.04,2951.64,Credit Card,Completed,North,2025
14ea22a2-0c00-407a-a989-7033c293337a,d6c4bd5c-e155-4338-be75-86051871891f,2023-11-08,Sale,82.77,471.22,499.8,164.67,276.02,Debit Card,Completed,West,2025
db4eb356-55ad-4993-a0ea-92efa0cfcae2,3f2848c9-b24e-4544-8828-eb85a47d657e,2024-04-12,Sale,515.33,963.96,202.69,220.05,-25.89,Pix,Failed,West,2025
ed6c60cd-f4bb-40b3-9cfa-9b4a27ecd6b6,be34363a-07d8-4a72-92be-c5969f0c86ec,2025-06-27,Sale,3145.7,679.39,273.12,202.05,2941.48,Wire Transfer,Failed,West,2025
6b1fef8e-9dc3-42a3-bc8b-cd14b05a7f1d,3d036a63-f324-4128-afaf-ff42378ad858,2023-12-04,Chargeback,2262.45,982.85,112.7,104.2,1496.5,Pix,Completed,East,2025
49aa286d-ffd1-4bb4-9e36-63c28d93bca5,d3b52910-1faa-4f0a-b341-b98dbc679ccb,2025-07-01,Chargeback,1213.22,532.4,76.07,227.73,984.62,Debit Card,Pending,North,2025
17a86a12-14d2-405b-acf9-b230676f7928,a9b90a4e-d685-4d6f-ae62-0d3687518c7d,2025-04-15,Chargeback,1583.91,201.61,322.65,253.01,1957.96,Credit Card,Completed,East,2025
02399c43-73a1-472e-b3fc-458162a7f423,77fa1ea1-f761-4aab-ad4c-bce2bf981b28,2025-05-14,Sale,8363.59,444.39,294.31,223.24,8436.75,Credit Card,Completed,West,2025
2a045677-6ac4-44c2-8db4-f7a0a24581e7,0cc8af93-a31c-49c5-92b7-e5e7db53a4e4,2024-09-03,Sale,6849.03,980.49,2.17,233.04,6103.75,Debit Card,Failed,East,2025
f1ec2acf-230c-4da7-839f-c54a0b268728,a3c56ac8-6c0a-43da-acaf-5a79e3708424,2024-09-10,Chargeback,4866.97,370.41,142.39,108.0,4746.95,Wire Transfer,Failed,South,2025
449061fb-21f9-4d6e-92cd-66ea1b13b5a8,41cb3f4f-bea3-4a4b-b5af-07da7c8196fa,2023-08-28,Chargeback,9093.3,957.02,321.79,283.11,8741.18,Credit Card,Failed,East,2025
c6691549-d6fb-4c44-b501-f85b02860877,a27ef480-a559-4db6-bb68-f666787f6ba7,2023-09-09,Sale,344.05,797.02,406.12,127.37,80.52,Pix,Pending,North,2025
48d3915f-6ec5-4e8c-a0a3-4c4ba80b53ec,b661d71e-0d3e-4666-804b-bffd22c013db,2024-04-04,Refund,3482.1,442.11,156.18,269.12,3465.29,Debit Card,Completed,North,2025
567d589b-a2d9-4d29-a2ff-ddf1b812a199,a97025f7-1458-48bc-98fb-d8b3ed3d5de3,2024-11-22,Sale,8242.67,541.87,323.72,257.34,8281.86,Pix,Completed,East,2025
638d387b-368c-4553-9132-8e84aaf6267b,0064b74d-4b97-4bc7-8fbf-92fedf5b06ed,2025-07-14,Sale,6301.48,607.44,132.63,37.3,5863.97,Wire Transfer,Pending,West,2025
20bc09a0-9335-4a85-9400-5bbd2701703d,40152787-8261-47aa-baff-80858d22463f,2024-06-26,Sale,9817.79,665.77,345.19,289.88,9787.09,Debit Card,Pending,South,2025
3ec7fa20-b234-4c81-81a0-8ac01dc3f677,d89f8a4f-77e0-408d-bdde-b13a3f34d00d,2023-08-27,Sale,9447.92,76.7,348.97,298.9,10019.09,Debit Card,Pending,South,2025
0b3843fb-552b-45f0-b947-98f2e37d9fd7,0491670d-64ef-436d-ac65-0e658ecc93da,2025-05-09,Sale,1740.93,933.59,65.11,181.84,1054.29,Debit Card,Pending,North,2025
1ad8f1a5-19b4-47d7-9a8a-d382a20b6170,8bd782de-a475-4b7e-95be-2848cad7cd24,2024-05-17,Sale,9721.27,597.0,332.54,234.93,9691.74,Pix,Failed,North,2025
ec8c4bf3-419c-4127-8557-46253d64f16b,79c6078d-b629-43fc-b801-ac19726c53f0,2024-03-08,Chargeback,9458.07,931.15,166.78,280.11,8973.81,Wire Transfer,Pending,North,2025
eb4819a4-8ab1-477b-a081-84789b11e3c8,5885da4e-c0c0-4b60-9ef1-81ccc92d5726,2024-06-28,Refund,3767.43,631.9,86.3,6.01,3227.84,Credit Card,Pending,North,2025
e1c4c708-fbe5-4c2b-ba93-ce63b04df761,ddd1c03d-303a-47dd-b8c0-9805a4f4219c,2024-10-18,Refund,9829.66,431.02,250.18,279.0,9927.82,Pix,Pending,East,2025
06ed4e34-5383-4097-9478-ba0bd20ada33,4852019d-eeb3-45b8-bf39-c18feee5dcee,2023-08-26,Refund,406.65,566.93,226.15,188.21,254.08,Credit Card,Failed,North,2025
903c4965-d1e1-4440-a1f1-10f39703ba74,3634ce84-5312-4793-a21c-b4792478b821,2024-05-24,Chargeback,6624.47,829.5,386.94,248.54,6430.45,Wire Transfer,Failed,West,2025
86d1f4db-d344-4ea3-9783-7d0615268fbc,9dafe686-f0f0-458d-b9d9-9ddf976ac3c2,2025-05-23,Chargeback,2698.17,326.13,42.26,162.22,2576.52,Wire Transfer,Completed,East,2025
95e0686b-f0c4-40c1-823c-69a2490987c9,20ce5ad0-4380-41a5-a249-655d21322b90,2023-09-10,Refund,1338.16,956.46,394.88,159.16,935.74,Wire Transfer,Completed,West,2025
5b20f422-41af-44a6-97ee-078bee2e8bed,7e171093-c3a1-4cfe-a294-1d935c2e6d35,2024-09-04,Sale,5796.47,465.96,53.04,269.26,5652.81,Debit Card,Pending,East,2025
b8b28b73-e954-4d88-ab29-77304585fe28,2e74095c-c51c-452b-b375-86b77a15ab80,2024-03-28,Chargeback,3098.19,956.24,103.73,152.24,2397.92,Credit Card,Pending,South,2025
98033771-bc3b-4b4b-872b-60f6957db9fe,5cb35ec3-4093-49c4-b4c8-b8a574bba122,2024-12-19,Refund,6684.91,880.76,257.94,141.54,6203.63,Wire Transfer,Failed,South,2025
4b7448b8-5a0f-4dc0-a40b-754e706df644,0c434562-56cd-4fd4-aca8-f04b72269639,2024-12-19,Refund,5422.81,767.66,231.59,182.46,5069.2,Wire Transfer,Failed,East,2025
a8a16e75-258f-4be4-97b7-620c775889b9,a88ae43a-1b4d-465d-bec0-6c002a33f86c,2024-11-05,Sale,3956.26,467.44,494.43,155.57,4138.82,Wire Transfer,Failed,East,2025
49f1b5c1-0e18-4d08-8377-f0efe63742ea,e09460cb-8689-4e40-856b-1ec9cdf56043,2025-03-05,Chargeback,1859.13,586.95,294.74,133.89,1700.81,Pix,Pending,East,2025
d59967b3-c971-4747-802e-49ce7d4f98a6,198cfc38-17de-46d7-afcb-a81758226701,2024-04-23,Chargeback,6032.44,838.03,163.72,54.16,5412.29,Credit Card,Failed,South,2025
adcb9787-2024-43e7-bddb-7a024e7f9df4,86bdab30-482f-4419-acf2-3b29ef8908f5,2024-12-31,Chargeback,8300.84,544.06,450.07,119.22,8326.07,Wire Transfer,Pending,East,2025
5c58272b-d62d-4b65-b2a0-f1ee1b9632f0,08eba0a8-feca-4879-ae95-f9ee4f1b66ab,2023-10-14,Refund,6020.04,738.19,156.11,84.61,5522.57,Pix,Pending,West,2025
41d35270-91aa-4826-bb1e-656c6973f8ad,3089e9a9-60e2-4f18-b602-7ca63a2ea5c7,2024-08-10,Chargeback,6124.7,790.66,136.89,120.14,5591.07,Debit Card,Completed,East,2025
434c176b-f0fa-46e3-807c-382b96388dec,d3bd2099-951a-4375-baf4-7a1a87ffa8f6,2025-03-11,Sale,5142.78,513.1,247.19,177.95,5054.82,Credit Card,Failed,South,2025
19d401fd-5358-4fef-a25f-d3fad0350303,88c350c6-c40f-4b85-b625-220b656fba0b,2025-07-19,Sale,3912.99,536.25,456.59,182.66,4015.99,Debit Card,Completed,East,2025
42334f91-4d12-4d03-8893-91d9df7c9eaa,81685283-d50a-451c-8ac1-d39d7d3b502f,2023-08-19,Sale,4601.71,197.83,354.26,71.6,4829.74,Debit Card,Completed,South,2025
cd0bf30f-b19a-4cbc-abaf-5c174e1f10b7,cfb3abfe-2d25-42cc-8c38-325edf88d12a,2025-07-18,Chargeback,9895.94,244.74,338.74,25.34,10015.28,Wire Transfer,Failed,South,2025
844dc189-4f38-423d-bc28-59745cf46fb8,bf821bfb-c214-4c08-840c-6ba7c8a533cd,2024-02-25,Sale,7509.2,904.94,363.04,223.33,7190.63,Pix,Completed,South,2025
bd3f02ee-4adb-4446-8c57-ae4a1176ea1d,764d95ed-490d-4c1c-aaca-86b5cbbaf66d,2023-11-13,Sale,4334.07,840.33,329.82,158.57,3982.13,Credit Card,Failed,West,2025
22772549-512b-406a-a8f9-1b325175a481,a037fd67-b024-4758-a674-867154cb33d0,2025-04-26,Sale,4600.1,10.12,379.9,132.63,5102.51,Credit Card,Failed,West,2025
c196c843-82f9-4a0f-a32b-62bcb40c3917,c5987f48-967d-4c4d-a269-0400b1234525,2023-09-15,Chargeback,5021.34,869.39,96.38,38.88,4287.21,Credit Card,Completed,North,2025
cc163118-aa95-49cf-88bd-7fb082c44436,a9d3b935-5e56-4c56-bf20-22c98f796136,2025-03-20,Refund,6610.18,25.23,88.63,124.4,6797.98,Credit Card,Failed,North,2025
5168923d-6100-46ee-8c49-231264d6df9e,4fa281ad-9814-4f2a-8aa6-03bf80c28c49,2024-03-14,Sale,4686.28,458.28,181.08,245.45,4654.53,Pix,Failed,North,2025
8f6d2323-e280-4f0b-8465-8b84dd55c2c2,0e548df8-798c-4079-80b8-93a27273702a,2024-08-14,Refund,6877.48,67.43,425.48,174.43,7409.96,Debit Card,Failed,East,2025
065f06d7-e523-4adb-bab5-dc639c41a3b3,b3999ad0-9383-4253-a221-2db5e165d3d1,2024-01-18,Chargeback,3325.42,968.82,357.23,27.29,2741.12,Wire Transfer,Pending,West,2025
150bff58-fb30-4623-bcfc-a8cd40002588,3e93b449-d453-485f-b8e6-7936f3c209c4,2025-05-21,Sale,4135.86,972.32,283.24,99.68,3546.46,Pix,Pending,North,2025
4b32efbc-8edf-4c0d-adad-dac579c4ced5,86b6a677-2d7b-42b0-96f9-6766aeb6518a,2023-08-24,Chargeback,8647.33,610.87,9.72,293.94,8340.12,Wire Transfer,Failed,North,2025
f06b05a9-3cd3-4f3d-9391-9fb727bed33e,a52cbf13-217c-41ea-bdc8-eb46572010a8,2025-06-29,Refund,3322.61,392.2,117.9,163.35,3211.66,Credit Card,Pending,North,2025
c6e0548e-394b-48f2-9911-22b998905388,fda3c8dc-2674-435a-8df8-5499a393775c,2024-09-17,Chargeback,9646.15,511.99,401.76,85.92,9621.84,Pix,Failed,North,2025
9e117949-9bff-4a6a-b3f1-94f26fd67579,4f7c0c4e-5136-4635-af07-a45bf92d66a5,2025-05-12,Sale,1766.42,762.3,121.24,274.03,1399.39,Debit Card,Completed,South,2025
42b8d038-5719-40f1-bfce-d75ff2cc49e4,6b70923d-da28-43ab-94ca-6d826844f776,2024-07-14,Refund,2454.71,223.19,365.15,100.8,2697.47,Debit Card,Pending,East,2025
36f3a9f2-9d80-4d2f-b802-8ccf86e52896,a5395726-b43e-4742-aa48-3a0ab672bc9b,2024-10-15,Sale,4663.61,441.72,92.32,218.97,4533.18,Debit Card,Pending,East,2025
e53cc125-7bd4-48d0-bc21-feb47cd85833,4a311006-f343-4aa7-9790-c3687965396a,2024-10-02,Sale,7984.22,737.27,303.18,44.17,7594.3,Wire Transfer,Pending,West,2025
c6f656e7-bf97-45b1-a1eb-f7fdffd93e32,71f26fda-fcb6-4984-bf02-676c6958ade0,2025-05-07,Chargeback,7329.18,395.39,314.11,46.95,7294.85,Pix,Pending,North,2025
1f3a34ce-bce1-48df-b0f8-f0c2ff19d2a8,aa1d147a-867c-4123-b3c7-0afda5148adb,2024-07-15,Sale,1785.94,32.0,375.98,168.39,2298.31,Debit Card,Pending,North,2025
d5fa4e8b-4059-43ab-9caf-4366ffa6ace6,fe60c636-8512-4219-9178-b80ccb090204,2024-04-21,Chargeback,2405.02,507.39,219.17,71.95,2188.75,Debit Card,Completed,West,2025
1d9704fc-41e4-46b9-a9c9-673626cff65a,c992cf45-844b-4c08-91cb-3004c2ffb511,2025-07-29,Chargeback,5773.87,737.41,316.34,14.8,5367.6,Wire Transfer,Completed,East,2025
f87f1f37-513d-4069-bedb-531f2a06ead6,6a0d445f-b7b3-475c-b71a-937a6f3c970d,2023-11-14,Chargeback,2986.89,976.82,243.48,277.94,2531.49,Wire Transfer,Failed,North,2025
00624de5-cbb7-482c-bd03-87a0c336b2a4,df840c30-1413-4712-ab64-e130bf0d0256,2024-06-03,Refund,4252.14,37.05,473.67,16.8,4705.56,Credit Card,Failed,North,2025
86ed18f2-da10-4739-b41c-aa81b771abff,53586f30-92fe-42e5-9ea6-8264398e23f9,2024-01-29,Refund,4891.61,539.92,260.94,215.23,4827.86,Credit Card,Pending,North,2025
c1dc7611-4669-4768-b5e7-81daad6a1349,c7bfa500-4a63-461f-b7f9-3b2d9e4f7a00,2023-12-11,Chargeback,5962.75,449.94,104.8,99.9,5717.51,Credit Card,Completed,East,2025
798cefa5-49b8-4721-afa0-2e231912acbc,c901d4d0-fa67-43a4-93f9-beb9a3206f17,2023-12-14,Refund,2547.96,242.45,333.95,280.05,2919.51,Pix,Completed,South,2025
f9831b33-3ac5-417d-ae30-81ce232f900e,f8ecaad2-b44a-4699-a293-ce3995f55eaf,2025-06-15,Chargeback,1673.24,637.76,274.23,295.82,1605.53,Debit Card,Pending,West,2025
e9ebd6a7-748f-4304-9b00-8757dd6d73eb,8f6e3160-b65c-4ef8-9d61-4e93108c7476,2025-03-11,Refund,4015.71,163.62,401.91,100.63,4354.63,Debit Card,Failed,East,2025
4c2a6a2f-71cd-4ba6-8b27-3478256fdc39,2c44422c-702f-4e13-bf92-106955d7449c,2024-09-16,Sale,866.16,283.86,88.46,177.33,848.09,Wire Transfer,Pending,West,2025
7ba6f9be-9965-4c91-919f-707fe9fbf063,550a4dcb-a1ef-446d-b3ee-407b3acac271,2025-06-15,Sale,5291.31,781.76,130.47,231.9,4871.92,Pix,Completed,West,2025
7a3debf1-d2b6-45d3-b76e-d1bf587523b7,165ed636-0d39-4754-a15f-92d9f6136079,2024-02-21,Chargeback,8404.07,460.41,460.81,37.02,8441.49,Debit Card,Pending,North,2025
0d4d1b5d-acbf-4a99-b166-32ee0c9eb8b9,36b93fd0-75eb-4ab1-87e1-7f609e67e453,2024-03-24,Refund,1233.81,993.67,465.01,212.84,917.99,Credit Card,Failed,East,2025
294412af-3c78-4140-adfa-0c97db1c25b9,6c2a4201-9229-4a3d-bcc7-46b27e8c5d74,2023-11-05,Refund,1171.67,386.46,221.13,271.86,1278.2,Debit Card,Pending,East,2025
ecb76586-eac2-4f6c-9883-c6113c17fa07,325b1116-acb8-42ac-a6a9-cbb0233c5559,2024-02-04,Sale,848.17,463.26,23.88,53.55,462.34,Pix,Pending,West,2025
a083ff49-a9fe-41b5-8e9a-911d9aa8561d,955a8d3d-c82d-424a-aa4f-443081539408,2024-02-03,Refund,8486.22,300.26,153.28,251.61,8590.85,Credit Card,Completed,West,2025
f0212293-7d53-48bb-a714-cd558e37658b,5a6366e6-d4a4-4cfa-a222-a2ba610aeb6c,2025-01-16,Refund,853.01,236.29,123.56,34.68,774.96,Pix,Completed,West,2025
f4bf393b-39e2-4a6d-b5b1-560474bf890f,900ebb8e-f5be-4a50-840a-d3f84ac46cff,2024-01-04,Refund,9835.45,922.28,207.34,170.49,9291.0,Wire Transfer,Pending,North,2025
fe02f26b-18d3-4006-a8c7-db885f716df9,7e53b386-e0bb-4ab4-9f4d-e1b6f1936251,2024-04-13,Sale,3615.4,748.83,158.9,101.81,3127.28,Credit Card,Completed,West,2025
ea835cd5-576a-470a-87ee-2b8a002a2439,15fd3078-91f8-4fad-b6fa-eea1add0bd16,2024-10-09,Chargeback,3321.18,333.4,414.5,141.51,3543.79,Pix,Pending,West,2025
a3e17b99-f7b8-4eb7-b06e-bc0187899a64,a085f745-8dd0-430b-ba8b-7acab53f7ddc,2024-12-26,Refund,961.74,700.16,1.52,90.19,353.29,Credit Card,Completed,North,2025
aeb0d7e6-5b3b-44bb-9d9e-ece875c52940,dd797f9c-cf62-4be6-a758-f1b7a1b4a70e,2023-09-19,Refund,5877.13,965.78,322.32,78.16,5311.83,Credit Card,Pending,East,2025
c90c8904-e47d-405e-8bcb-6bf9edc91697,0b431701-0534-4987-a298-e3d0cb5718ce,2025-06-07,Sale,5879.53,74.05,332.14,222.94,6360.56,Wire Transfer,Failed,West,2025
6a413b76-f826-47d2-ade1-b82ec91ba264,1f923c2d-a511-4769-b7d5-54978cd60455,2023-12-21,Refund,4963.37,264.5,330.31,66.93,5096.11,Credit Card,Pending,West,2025
f28f2b5d-28bb-46fd-b9f3-1f6cf1b63d8d,18f056ac-07b8-43ee-89fb-878505f324ff,2025-01-19,Chargeback,3144.65,200.58,260.3,122.52,3326.89,Credit Card,Completed,West,2025
47f94353-9a86-4b58-8706-d2bc166d9027,812e1a89-2d8b-4b53-8169-ed13be0af8f5,2025-07-24,Chargeback,3717.38,869.78,305.55,82.37,3235.52,Credit Card,Pending,West,2025
c410462c-c55b-4a63-bce1-0a11ccd338ad,6a8d30fa-aaf5-4284-a865-93cad126bb21,2023-10-04,Chargeback,3239.01,179.19,405.25,71.59,3536.66,Wire Transfer,Completed,South,2025
ba2dc158-199f-457d-a107-70915e9b6204,2ea4fa1b-6526-4648-8ec5-ffbe989d5372,2023-09-23,Chargeback,4290.16,308.08,392.1,188.13,4562.31,Credit Card,Pending,North,2025
58bf1058-85f8-49b6-8e88-ae2a0f999e2c,7d0a945d-5262-4d37-95f7-6c7c51da4587,2024-01-22,Refund,3450.79,543.86,17.31,13.63,2937.87,Debit Card,Pending,East,2025
b4b15243-905d-4920-81e4-f881c3e57f5a,1b90eccb-5717-4190-960f-765d52c7eb4b,2024-08-15,Sale,6771.4,621.09,15.22,236.67,6402.2,Pix,Failed,South,2025
f9262d65-8411-474f-9413-9184b0670682,c4687767-952b-4d41-9df6-626740dc13d0,2025-03-11,Sale,2993.08,808.18,419.47,163.87,2768.24,Credit Card,Completed,East,2025
871be6f4-17e4-4eb7-ab02-e549b5c28587,90a7edbd-0af1-4f47-82da-f0edc137a944,2024-08-12,Sale,3540.84,407.32,287.36,248.53,3669.41,Credit Card,Pending,West,2025
cc8bcb71-1986-461a-a973-eaf71f59f253,1920aea3-71ff-4f68-a5c5-1566b3045402,2023-08-19,Sale,4382.83,534.24,478.71,63.9,4391.2,Wire Transfer,Pending,East,2025
45305525-9ecf-4252-9a05-150af449fa32,abb2699d-c8d5-45fe-b281-5810a1e95367,2023-08-29,Refund,89.42,965.46,215.8,212.82,-447.42,Debit Card,Completed,East,2025
7f35e603-1ebf-433b-8fb5-67c42e6c8fb7,a9eecd67-0396-43f0-8df8-0cbbfdab098b,2023-11-26,Sale,4946.22,297.36,88.37,126.18,4863.41,Pix,Completed,North,2025
8f6ee6c5-b5f5-4eea-a388-d11fd16217e2,b6927bad-0066-4ea0-8207-377382e17e9c,2024-02-09,Chargeback,2595.41,248.09,236.62,23.04,2606.98,Credit Card,Completed,North,2025
c7afe757-2289-420f-8909-fb243c32acd9,5a60ae76-f0a8-4dd9-a193-ddee43e21f13,2025-05-10,Sale,608.7,710.6,218.27,225.74,342.11,Credit Card,Pending,East,2025
41553e7f-6967-4ec0-8087-a6e9a47c94bf,e674386a-7bd6-4fba-b1d3-81a283ccd745,2024-01-21,Sale,9114.66,771.14,258.59,228.66,8830.77,Wire Transfer,Completed,South,2025
eb118799-a874-429c-b352-475d30902a12,a8b1792f-2818-4e03-85dc-97cb2ef2d364,2024-04-10,Chargeback,3258.07,414.78,403.97,81.28,3328.54,Debit Card,Pending,South,2025
e4a7c8e3-a7e9-440e-bec5-ec4f969656c6,ac631e8b-db99-4fdb-bbd8-67992cabbc0b,2024-10-02,Chargeback,4289.55,212.98,327.79,274.81,4679.17,Pix,Failed,South,2025
3025a16e-56e3-4cd2-91b4-6eb2fb6509e0,e066e4eb-4b01-4dd1-a41f-cfafe659c555,2023-11-24,Chargeback,8282.06,778.92,92.64,229.19,7824.97,Credit Card,Pending,North,2025
3005b234-320a-47c7-8f06-eb02cf8dbe46,96d0398b-b138-4d33-b87f-8ddff9d82e54,2024-01-09,Refund,1709.55,670.49,367.24,92.03,1498.33,Debit Card,Completed,South,2025
74288600-ad5c-4f36-9057-b26d48a69aca,597d7baa-6c6d-4ff6-a4e2-42baf5671bab,2024-04-20,Chargeback,8510.57,876.23,295.95,71.73,8002.02,Debit Card,Completed,South,2025
9885adb1-c4c6-474f-994a-5e83b6587077,9e810dce-20e5-4153-a8c3-4c48b42a4c93,2025-04-24,Chargeback,2454.3,844.33,289.16,132.03,2031.16,Credit Card,Pending,West,2025
033887bf-a01d-4239-a0ab-96a971df2c8d,32c8b2b1-842a-4dd2-90ec-bbe14c232090,2025-06-04,Sale,5910.93,205.2,339.13,87.84,6132.7,Credit Card,Completed,West,2025
ecf3ab85-d422-4871-8cec-a70a45383113,fe7ddbdb-f329-4aff-8b7c-d888da7db853,2025-06-06,Chargeback,6872.5,832.34,281.98,65.11,6387.25,Pix,Failed,East,2025
f1856960-accb-4f1f-90aa-d37ddf270ff2,1fd1f68c-74e6-4e0c-9d6e-7ab65867a007,2023-08-26,Refund,9054.89,175.17,228.76,119.73,9228.21,Credit Card,Completed,North,2025
25f81678-4a81-432c-af6c-25303738c978,be3176a0-27c0-4cee-b6f9-c3ad96194fcc,2024-07-12,Refund,6096.0,863.7,320.19,7.71,5560.2,Pix,Completed,East,2025
d3f4dd82-322b-45f7-8671-ea0346eb76e2,a70c8662-2e17-415e-905e-c2cc54f6929b,2023-12-21,Refund,4559.66,770.32,361.86,120.42,4271.62,Wire Transfer,Pending,East,2025
d61bcb7c-c5ab-46c4-b89c-fea0a06be806,418a775e-e8fb-4d3e-9d59-61403796b4ae,2024-08-05,Sale,5744.08,569.86,112.88,66.5,5353.6,Credit Card,Completed,West,2025
06405427-ddac-410b-882c-e094d9608a70,3c29fa01-f168-4f72-8245-363e34a6eaac,2024-04-04,Chargeback,2060.72,642.22,248.52,79.3,1746.32,Credit Card,Failed,South,2025
ae419c83-14bf-4f46-a52c-abc49ce7963a,6e98d307-f1cd-425e-bb65-405653da18c6,2025-01-08,Chargeback,6906.29,104.08,229.09,24.77,7056.07,Pix,Failed,West,2025
75a4d815-c34c-40ff-b73d-f91bbd8f2122,728f11c8-acee-4f28-9f86-0186769a8d0d,2023-10-11,Sale,1909.46,39.89,19.95,176.68,2066.2,Wire Transfer,Failed,South,2025
3155cb64-604d-456b-9c91-46373997bfda,71bc2a9e-7f69-4ef2-bbeb-76a2ae0a5bbe,2025-03-06,Chargeback,5594.61,330.65,417.22,141.6,5822.78,Credit Card,Completed,South,2025
a5df8d4a-4b1b-4e7c-a23f-3caf38b78260,b8e118d6-e738-46f3-802d-45473671ed3e,2025-04-29,Refund,6493.66,821.41,188.69,225.19,6086.13,Wire Transfer,Pending,North,2025
84098fac-a85c-4e8f-80f9-01be3a37d645,635424eb-214c-4b58-921e-af8ac979e451,2025-05-15,Sale,8990.9,465.79,36.34,296.13,8857.58,Wire Transfer,Pending,East,2025
7f79b6db-aa39-4baf-8bdd-81d0a7c3f26e,55b5dfce-c4df-4979-953d-f7a7cc96262d,2025-04-07,Chargeback,4529.39,223.39,228.95,35.86,4570.81,Wire Transfer,Completed,North,2025
4e47afa9-2bb3-4487-b5f2-2b06c3d0966d,529a8eb8-7b6b-449e-9aad-518288334779,2024-05-21,Sale,7764.57,834.55,80.74,81.73,7092.49,Debit Card,Pending,East,2025
3d36c622-80b2-4011-bae9-3cd241266719,11d13c8a-aa65-4c1b-b4f1-f5cd0c4f81ac,2024-08-09,Refund,1716.93,228.63,352.21,204.74,2045.25,Debit Card,Pending,North,2025
07456bbf-bc9a-4552-92a5-6d16d6c95130,a5a57309-b577-4ed0-8caf-bbf20252bebf,2025-07-05,Sale,1604.15,815.49,285.89,71.19,1145.74,Pix,Completed,South,2025
e545e706-1e6b-4bc5-bc66-8b40ec3c10a5,1797295a-9969-46f6-b006-c5bf971d2da3,2023-09-18,Sale,5271.74,452.98,135.06,9.04,4962.86,Pix,Pending,North,2025
e7a83e08-e924-4d52-9564-3cf322a740ec,e9971396-7866-4459-8042-285b41bb126e,2025-07-02,Sale,5983.59,463.49,475.24,32.94,6028.28,Debit Card,Failed,West,2025
9e928503-7eea-4bf0-9da5-5a1f2ac19445,e53b7a49-a12a-418d-9334-00297a35c6f0,2024-09-05,Refund,6341.79,272.72,145.87,130.09,6345.03,Pix,Pending,West,2025
968a89d4-f143-4d69-8a29-2acbcfa974a0,de114b4d-2ead-4be0-a0b4-5327af8b8fb1,2025-08-06,Sale,7469.46,900.17,277.5,129.24,6976.03,Wire Transfer,Failed,North,2025
